order_id,order_date,order_hour,channel_code,channel_name,sku,product_name,category,list_price,unit_price,discount_rate,qty,amount,commission_rate,region,order_status
MUSI-260518-0356,2026-05-18,18:00,MUSI,무신사,GLF-HS-04,휴 스프레드 스틱 / 04 아우취,멀티,18000,16200,0.1,1,16200,0.25,인천,배송중
DTC-260518-0576,2026-05-18,17:00,DTC,자사몰,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.034,인천,배송완료
ZLR-260518-0326,2026-05-18,20:00,ZLR,ZALORA(동남아),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
DTC-260518-0577,2026-05-18,20:00,DTC,자사몰,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,14400,0.1,1,14400,0.034,경기,배송중
DTC-260518-0578,2026-05-18,15:00,DTC,자사몰,GLF-HS-05,휴 스프레드 스틱 / 05 칠,멀티,18000,18000,0,1,18000,0.034,서울,반품
DTC-260518-0578,2026-05-18,15:00,DTC,자사몰,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.034,서울,반품
TIKT-260518-0534,2026-05-18,23:00,TIKT,틱톡샵(US),GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,14400,0.1,1,14400,0.06,US-WA,배송중
TIKT-260518-0534,2026-05-18,23:00,TIKT,틱톡샵(US),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,14400,0.1,1,14400,0.06,US-WA,배송중
MUSI-260518-0357,2026-05-18,14:00,MUSI,무신사,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,14400,0.1,1,14400,0.25,경기,배송완료
DTC-260518-0579,2026-05-18,21:00,DTC,자사몰,GLF-IL-SG,일루에뜨 하이라이터 싱글 / 트랄라라,베이스,12000,12000,0,1,12000,0.034,서울,배송완료
TIKT-260518-0535,2026-05-18,06:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.06,US-TX,배송완료
TIKT-260518-0535,2026-05-18,06:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,14400,0.1,1,14400,0.06,US-TX,배송완료
ZLR-260518-0327,2026-05-18,19:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.22,말레이시아,배송완료
ZLR-260518-0327,2026-05-18,19:00,ZLR,ZALORA(동남아),GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,18000,0,2,36000,0.22,말레이시아,배송완료
DTC-260518-0580,2026-05-18,21:00,DTC,자사몰,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.034,서울,배송완료
ZLR-260518-0328,2026-05-18,16:00,ZLR,ZALORA(동남아),GLF-HS-02,휴 스프레드 스틱 / 02 러스트,멀티,18000,18000,0,1,18000,0.22,필리핀,배송완료
DTC-260518-0581,2026-05-18,20:00,DTC,자사몰,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,1,16000,0.034,서울,배송완료
MUSI-260518-0358,2026-05-18,22:00,MUSI,무신사,GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,12600,0.1,1,12600,0.25,경기,배송완료
MUSI-260518-0358,2026-05-18,22:00,MUSI,무신사,GLF-HS-03,휴 스프레드 스틱 / 03 티어링,멀티,18000,18000,0,1,18000,0.25,경기,배송완료
TIKT-260518-0536,2026-05-18,18:00,TIKT,틱톡샵(US),GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,18000,0,1,18000,0.06,US-FL,반품
DTC-260518-0582,2026-05-18,12:00,DTC,자사몰,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.034,경기,배송중
MUSI-260518-0359,2026-05-18,21:00,MUSI,무신사,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,15200,0.05,1,15200,0.25,서울,배송완료
MUSI-260518-0360,2026-05-18,18:00,MUSI,무신사,GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,17100,0.05,1,17100,0.25,대구,배송완료
ZLR-260518-0329,2026-05-18,20:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,15200,0.05,1,15200,0.22,싱가포르,배송완료
TIKT-260518-0537,2026-05-18,18:00,TIKT,틱톡샵(US),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,14400,0.1,1,14400,0.06,US-NY,배송완료
TIKT-260518-0537,2026-05-18,18:00,TIKT,틱톡샵(US),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,14400,0.1,1,14400,0.06,US-NY,배송완료
ZLR-260518-0330,2026-05-18,19:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,15200,0.05,1,15200,0.22,싱가포르,배송완료
DTC-260518-0583,2026-05-18,22:00,DTC,자사몰,GLF-LL-02,글루 립라이너 / 02 스틱 어 피치,립,16000,16000,0,1,16000,0.034,기타,배송완료
DTC-260518-0584,2026-05-18,14:00,DTC,자사몰,GLF-HS-02,휴 스프레드 스틱 / 02 러스트,멀티,18000,18000,0,1,18000,0.034,서울,배송완료
DTC-260518-0585,2026-05-18,10:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,경기,배송완료
DTC-260518-0586,2026-05-18,22:00,DTC,자사몰,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.034,대구,배송완료
MUSI-260518-0361,2026-05-18,12:00,MUSI,무신사,GLF-HS-02,휴 스프레드 스틱 / 02 러스트,멀티,18000,18000,0,1,18000,0.25,서울,배송완료
TIKT-260518-0538,2026-05-18,19:00,TIKT,틱톡샵(US),GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,14400,0.1,1,14400,0.06,US-CA,배송완료
TIKT-260518-0539,2026-05-18,13:00,TIKT,틱톡샵(US),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.06,US-NY,배송완료
MUSI-260518-0362,2026-05-18,14:00,MUSI,무신사,GLF-HS-02,휴 스프레드 스틱 / 02 러스트,멀티,18000,16200,0.1,1,16200,0.25,인천,배송완료
MUSI-260518-0363,2026-05-18,22:00,MUSI,무신사,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,14400,0.1,1,14400,0.25,서울,배송중
MUSI-260518-0363,2026-05-18,22:00,MUSI,무신사,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,14400,0.1,1,14400,0.25,서울,배송중
ZLR-260518-0331,2026-05-18,17:00,ZLR,ZALORA(동남아),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
ZLR-260518-0331,2026-05-18,17:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,2,32000,0.22,필리핀,배송완료
ZLR-260518-0331,2026-05-18,17:00,ZLR,ZALORA(동남아),GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,2,32000,0.22,필리핀,배송완료
DTC-260518-0587,2026-05-18,10:00,DTC,자사몰,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,1,16000,0.034,인천,배송완료
TIKT-260518-0540,2026-05-18,13:00,TIKT,틱톡샵(US),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
DTC-260518-0588,2026-05-18,17:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,14400,0.1,1,14400,0.034,서울,반품
TIKT-260518-0541,2026-05-18,21:00,TIKT,틱톡샵(US),GLF-IL-PL,일루에뜨 하이라이터 팔레트 4구,베이스,43000,43000,0,1,43000,0.06,US-TX,배송완료
ZLR-260518-0332,2026-05-18,22:00,ZLR,ZALORA(동남아),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.22,필리핀,배송중
ZLR-260518-0333,2026-05-18,07:00,ZLR,ZALORA(동남아),GLF-IL-SG,일루에뜨 하이라이터 싱글 / 트랄라라,베이스,12000,12000,0,1,12000,0.22,싱가포르,배송완료
MUSI-260518-0364,2026-05-18,19:00,MUSI,무신사,GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,16200,0.1,1,16200,0.25,기타,배송완료
TIKT-260518-0542,2026-05-18,21:00,TIKT,틱톡샵(US),GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,18000,0,1,18000,0.06,US-NY,배송완료
DTC-260518-0589,2026-05-18,20:00,DTC,자사몰,GLF-LL-02,글루 립라이너 / 02 스틱 어 피치,립,16000,16000,0,1,16000,0.034,부산,배송완료
DTC-260518-0589,2026-05-18,20:00,DTC,자사몰,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.034,부산,배송완료
TIKT-260518-0543,2026-05-18,17:00,TIKT,틱톡샵(US),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,14400,0.1,1,14400,0.06,US-NY,배송완료
TIKT-260518-0544,2026-05-18,10:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,14400,0.1,2,28800,0.06,US-FL,교환
TIKT-260518-0545,2026-05-18,15:00,TIKT,틱톡샵(US),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,14400,0.1,1,14400,0.06,US-CA,교환
TIKT-260518-0546,2026-05-18,14:00,TIKT,틱톡샵(US),GLF-HS-03,휴 스프레드 스틱 / 03 티어링,멀티,18000,16200,0.1,2,32400,0.06,US-TX,배송완료
TIKT-260518-0546,2026-05-18,14:00,TIKT,틱톡샵(US),GLF-IL-MN,일루에뜨 하이라이터 미니,베이스,27000,25600,0.05,1,25600,0.06,US-TX,배송완료
MUSI-260518-0365,2026-05-18,16:00,MUSI,무신사,GLF-HS-04,휴 스프레드 스틱 / 04 아우취,멀티,18000,17100,0.05,1,17100,0.25,서울,배송완료
ZLR-260518-0334,2026-05-18,08:00,ZLR,ZALORA(동남아),GLF-HS-02,휴 스프레드 스틱 / 02 러스트,멀티,18000,18000,0,1,18000,0.22,싱가포르,배송완료
TIKT-260518-0547,2026-05-18,12:00,TIKT,틱톡샵(US),GLF-IL-SG,일루에뜨 하이라이터 싱글 / 트랄라라,베이스,12000,10800,0.1,1,10800,0.06,US-FL,배송중
TIKT-260518-0547,2026-05-18,12:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,15200,0.05,1,15200,0.06,US-FL,배송중
MUSI-260518-0366,2026-05-18,15:00,MUSI,무신사,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,14400,0.1,1,14400,0.25,대구,반품
DTC-260518-0590,2026-05-18,19:00,DTC,자사몰,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,1,16000,0.034,경기,배송완료
DTC-260518-0590,2026-05-18,19:00,DTC,자사몰,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,2,32000,0.034,경기,배송완료
DTC-260519-0591,2026-05-19,19:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,서울,교환
DTC-260519-0591,2026-05-19,19:00,DTC,자사몰,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,1,16000,0.034,서울,교환
MUSI-260519-0367,2026-05-19,09:00,MUSI,무신사,GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,18000,0,1,18000,0.25,서울,배송완료
TIKT-260519-0548,2026-05-19,17:00,TIKT,틱톡샵(US),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.06,US-WA,배송완료
ZLR-260519-0335,2026-05-19,18:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.22,말레이시아,배송완료
TIKT-260519-0549,2026-05-19,02:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.06,US-WA,배송완료
DTC-260519-0592,2026-05-19,17:00,DTC,자사몰,GLF-HS-07,휴 스프레드 스틱 / 07 몰트,멀티,18000,16200,0.1,1,16200,0.034,경기,배송완료
DTC-260519-0592,2026-05-19,17:00,DTC,자사몰,GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,14000,0,1,14000,0.034,경기,배송완료
DTC-260519-0593,2026-05-19,09:00,DTC,자사몰,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.034,경기,배송완료
DTC-260519-0594,2026-05-19,11:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,기타,배송중
TIKT-260519-0550,2026-05-19,15:00,TIKT,틱톡샵(US),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.06,US-TX,배송완료
TIKT-260519-0550,2026-05-19,15:00,TIKT,틱톡샵(US),GLF-LL-01,글루 립라이너 / 01 로지 그립,립,16000,15200,0.05,1,15200,0.06,US-TX,배송완료
TIKT-260519-0551,2026-05-19,19:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.06,US-FL,배송완료
TIKT-260519-0551,2026-05-19,19:00,TIKT,틱톡샵(US),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
TIKT-260519-0552,2026-05-19,20:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,14400,0.1,1,14400,0.06,US-CA,배송완료
TIKT-260519-0552,2026-05-19,20:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,14400,0.1,1,14400,0.06,US-CA,배송완료
DTC-260519-0595,2026-05-19,12:00,DTC,자사몰,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.034,서울,배송중
ZLR-260519-0336,2026-05-19,21:00,ZLR,ZALORA(동남아),GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
ZLR-260519-0336,2026-05-19,21:00,ZLR,ZALORA(동남아),GLF-HS-06,휴 스프레드 스틱 / 06 정크,멀티,18000,17100,0.05,1,17100,0.22,싱가포르,배송완료
ZLR-260519-0336,2026-05-19,21:00,ZLR,ZALORA(동남아),GLF-HS-04,휴 스프레드 스틱 / 04 아우취,멀티,18000,18000,0,1,18000,0.22,싱가포르,배송완료
ZLR-260519-0337,2026-05-19,22:00,ZLR,ZALORA(동남아),GLF-LL-03,글루 립라이너 / 03 머드 허그,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
DTC-260519-0596,2026-05-19,13:00,DTC,자사몰,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.034,서울,배송완료
TIKT-260519-0553,2026-05-19,08:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.06,US-TX,배송완료
TIKT-260519-0553,2026-05-19,08:00,TIKT,틱톡샵(US),GLF-LL-02,글루 립라이너 / 02 스틱 어 피치,립,16000,15200,0.05,1,15200,0.06,US-TX,배송완료
ZLR-260519-0338,2026-05-19,09:00,ZLR,ZALORA(동남아),GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,14000,0,1,14000,0.22,필리핀,배송완료
ZLR-260519-0338,2026-05-19,09:00,ZLR,ZALORA(동남아),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,15200,0.05,1,15200,0.22,필리핀,배송완료
TIKT-260519-0554,2026-05-19,14:00,TIKT,틱톡샵(US),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,15200,0.05,1,15200,0.06,US-NY,배송완료
DTC-260519-0597,2026-05-19,20:00,DTC,자사몰,GLF-IL-SG,일루에뜨 하이라이터 싱글 / 트랄라라,베이스,12000,12000,0,1,12000,0.034,대구,배송완료
TIKT-260519-0555,2026-05-19,15:00,TIKT,틱톡샵(US),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,15200,0.05,1,15200,0.06,US-WA,배송완료
MUSI-260519-0368,2026-05-19,21:00,MUSI,무신사,GLF-LL-02,글루 립라이너 / 02 스틱 어 피치,립,16000,16000,0,1,16000,0.25,대구,배송완료
MUSI-260519-0368,2026-05-19,21:00,MUSI,무신사,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.25,대구,배송완료
MUSI-260519-0368,2026-05-19,21:00,MUSI,무신사,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.25,대구,배송완료
ZLR-260519-0339,2026-05-19,19:00,ZLR,ZALORA(동남아),GLF-PP-01,피플 패치 32매,패치,8000,7600,0.05,1,7600,0.22,필리핀,배송완료
DTC-260519-0598,2026-05-19,19:00,DTC,자사몰,GLF-HS-07,휴 스프레드 스틱 / 07 몰트,멀티,18000,18000,0,1,18000,0.034,인천,반품
TIKT-260519-0556,2026-05-19,19:00,TIKT,틱톡샵(US),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,15200,0.05,1,15200,0.06,US-FL,반품
TIKT-260519-0557,2026-05-19,07:00,TIKT,틱톡샵(US),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,14400,0.1,1,14400,0.06,US-NY,배송완료
TIKT-260519-0557,2026-05-19,07:00,TIKT,틱톡샵(US),GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,16200,0.1,1,16200,0.06,US-NY,배송완료
TIKT-260519-0557,2026-05-19,07:00,TIKT,틱톡샵(US),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,15200,0.05,2,30400,0.06,US-NY,배송완료
DTC-260519-0599,2026-05-19,13:00,DTC,자사몰,GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,2,32000,0.034,경기,배송완료
DTC-260519-0600,2026-05-19,18:00,DTC,자사몰,GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,14000,0,1,14000,0.034,인천,배송중
MUSI-260519-0369,2026-05-19,10:00,MUSI,무신사,GLF-IL-SG,일루에뜨 하이라이터 싱글 / 트랄라라,베이스,12000,12000,0,1,12000,0.25,서울,배송완료
ZLR-260519-0340,2026-05-19,13:00,ZLR,ZALORA(동남아),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.22,싱가포르,배송중
TIKT-260519-0558,2026-05-19,22:00,TIKT,틱톡샵(US),GLF-LL-01,글루 립라이너 / 01 로지 그립,립,16000,14400,0.1,1,14400,0.06,US-WA,배송완료
TIKT-260519-0558,2026-05-19,22:00,TIKT,틱톡샵(US),GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,14400,0.1,1,14400,0.06,US-WA,배송완료
DTC-260519-0601,2026-05-19,01:00,DTC,자사몰,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,14400,0.1,1,14400,0.034,경기,배송완료
ZLR-260519-0341,2026-05-19,20:00,ZLR,ZALORA(동남아),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,15200,0.05,1,15200,0.22,말레이시아,배송완료
ZLR-260519-0341,2026-05-19,20:00,ZLR,ZALORA(동남아),GLF-HS-03,휴 스프레드 스틱 / 03 티어링,멀티,18000,18000,0,1,18000,0.22,말레이시아,배송완료
ZLR-260519-0341,2026-05-19,20:00,ZLR,ZALORA(동남아),GLF-IL-PL,일루에뜨 하이라이터 팔레트 4구,베이스,43000,43000,0,1,43000,0.22,말레이시아,배송완료
DTC-260519-0602,2026-05-19,19:00,DTC,자사몰,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.034,서울,배송완료
MUSI-260519-0370,2026-05-19,20:00,MUSI,무신사,GLF-IL-PL,일루에뜨 하이라이터 팔레트 4구,베이스,43000,40800,0.05,1,40800,0.25,인천,배송완료
MUSI-260519-0370,2026-05-19,20:00,MUSI,무신사,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,15200,0.05,1,15200,0.25,인천,배송완료
TIKT-260519-0559,2026-05-19,14:00,TIKT,틱톡샵(US),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.06,US-FL,배송완료
DTC-260519-0603,2026-05-19,18:00,DTC,자사몰,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.034,서울,배송완료
DTC-260519-0603,2026-05-19,18:00,DTC,자사몰,GLF-HS-06,휴 스프레드 스틱 / 06 정크,멀티,18000,18000,0,1,18000,0.034,서울,배송완료
ZLR-260519-0342,2026-05-19,09:00,ZLR,ZALORA(동남아),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.22,말레이시아,배송완료
ZLR-260519-0343,2026-05-19,14:00,ZLR,ZALORA(동남아),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.22,말레이시아,배송완료
ZLR-260519-0343,2026-05-19,14:00,ZLR,ZALORA(동남아),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.22,말레이시아,배송완료
MUSI-260519-0371,2026-05-19,19:00,MUSI,무신사,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,1,16000,0.25,경기,배송완료
MUSI-260519-0372,2026-05-19,19:00,MUSI,무신사,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,14400,0.1,1,14400,0.25,경기,배송완료
MUSI-260519-0372,2026-05-19,19:00,MUSI,무신사,GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.25,경기,배송완료
DTC-260519-0604,2026-05-19,23:00,DTC,자사몰,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,2,32000,0.034,경기,배송완료
DTC-260519-0604,2026-05-19,23:00,DTC,자사몰,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.034,경기,배송완료
MUSI-260519-0373,2026-05-19,20:00,MUSI,무신사,GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,15200,0.05,1,15200,0.25,인천,배송완료
DTC-260519-0605,2026-05-19,01:00,DTC,자사몰,GLF-BE-01,버블 이레이저 립 클렌저,클렌저,14000,12600,0.1,1,12600,0.034,서울,배송완료
DTC-260519-0605,2026-05-19,01:00,DTC,자사몰,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,2,32000,0.034,서울,배송완료
DTC-260519-0605,2026-05-19,01:00,DTC,자사몰,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,1,16000,0.034,서울,배송완료
MUSI-260519-0374,2026-05-19,04:00,MUSI,무신사,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,15200,0.05,1,15200,0.25,경기,배송완료
MUSI-260519-0375,2026-05-19,13:00,MUSI,무신사,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,15200,0.05,1,15200,0.25,기타,배송완료
MUSI-260519-0376,2026-05-19,00:00,MUSI,무신사,GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,14400,0.1,1,14400,0.25,경기,배송완료
ZLR-260519-0344,2026-05-19,05:00,ZLR,ZALORA(동남아),GLF-GG-04,글루 글로스 / 04 피치 우즈,립,16000,16000,0,1,16000,0.22,필리핀,배송중
ZLR-260519-0344,2026-05-19,05:00,ZLR,ZALORA(동남아),GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,15200,0.05,1,15200,0.22,필리핀,배송중
TIKT-260519-0560,2026-05-19,19:00,TIKT,틱톡샵(US),GLF-HS-03,휴 스프레드 스틱 / 03 티어링,멀티,18000,17100,0.05,2,34200,0.06,US-WA,배송완료
DTC-260519-0606,2026-05-19,21:00,DTC,자사몰,GLF-GG-08,글루 글로스 / 08 스파이시 신,립,16000,16000,0,1,16000,0.034,기타,배송완료
DTC-260519-0606,2026-05-19,21:00,DTC,자사몰,GLF-IL-MN,일루에뜨 하이라이터 미니,베이스,27000,27000,0,1,27000,0.034,기타,배송완료
MUSI-260519-0377,2026-05-19,07:00,MUSI,무신사,GLF-IL-PL,일루에뜨 하이라이터 팔레트 4구,베이스,43000,40800,0.05,1,40800,0.25,서울,배송완료
TIKT-260519-0561,2026-05-19,18:00,TIKT,틱톡샵(US),GLF-IL-PL,일루에뜨 하이라이터 팔레트 4구,베이스,43000,38700,0.1,1,38700,0.06,US-FL,배송완료
DTC-260519-0607,2026-05-19,19:00,DTC,자사몰,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,16000,0,1,16000,0.034,서울,배송완료
ZLR-260519-0345,2026-05-19,14:00,ZLR,ZALORA(동남아),GLF-HS-01,휴 스프레드 스틱 / 01 코이코이,멀티,18000,17100,0.05,1,17100,0.22,필리핀,배송완료
MUSI-260519-0378,2026-05-19,08:00,MUSI,무신사,GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.25,부산,배송완료
MUSI-260519-0379,2026-05-19,22:00,MUSI,무신사,GLF-GG-07,글루 글로스 / 07 모브 구미,립,16000,14400,0.1,1,14400,0.25,경기,배송완료
DTC-260519-0608,2026-05-19,09:00,DTC,자사몰,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,1,16000,0.034,기타,배송중
MUSI-260519-0380,2026-05-19,10:00,MUSI,무신사,GLF-LL-02,글루 립라이너 / 02 스틱 어 피치,립,16000,16000,0,1,16000,0.25,서울,배송완료
MUSI-260519-0380,2026-05-19,10:00,MUSI,무신사,GLF-IL-PL,일루에뜨 하이라이터 팔레트 4구,베이스,43000,43000,0,1,43000,0.25,서울,배송완료
ZLR-260519-0346,2026-05-19,10:00,ZLR,ZALORA(동남아),GLF-GG-01,글루 글로스 / 01 츄이 버블,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
TIKT-260519-0562,2026-05-19,21:00,TIKT,틱톡샵(US),GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,14400,0.1,1,14400,0.06,US-FL,배송완료
TIKT-260519-0562,2026-05-19,21:00,TIKT,틱톡샵(US),GLF-GG-05,글루 글로스 / 05 메이플 글레이즈,립,16000,16000,0,1,16000,0.06,US-FL,배송완료
ZLR-260519-0347,2026-05-19,06:00,ZLR,ZALORA(동남아),GLF-GG-06,글루 글로스 / 06 밍글루,립,16000,16000,0,1,16000,0.22,싱가포르,배송완료
TIKT-260519-0563,2026-05-19,09:00,TIKT,틱톡샵(US),GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,14400,0.1,1,14400,0.06,US-TX,배송완료
ZLR-260519-0348,2026-05-19,15:00,ZLR,ZALORA(동남아),GLF-GG-03,글루 글로스 / 03 체리 구,립,16000,16000,0,1,16000,0.22,필리핀,배송완료
DTC-260519-0609,2026-05-19,17:00,DTC,자사몰,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,1,16000,0.034,인천,배송완료
DTC-260519-0610,2026-05-19,21:00,DTC,자사몰,GLF-GG-02,글루 글로스 / 02 소미 허니,립,16000,16000,0,1,16000,0.034,기타,배송완료
MUSI-260519-0381,2026-05-19,12:00,MUSI,무신사,GLF-PP-01,피플 패치 32매,패치,8000,8000,0,1,8000,0.25,기타,교환
