주문번호,주문일,주문시간,채널,카테고리,SKU,상품명,수량,단가,금액,배송지역,주문상태
MW-260616-0051,2026-06-16,16:04,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송완료
MW-260616-0050,2026-06-16,16:07,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,경기,배송중
MW-260616-0046,2026-06-16,16:17,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,배송완료
MW-260616-0004,2026-06-16,16:19,자사몰,문구,ST03,무아레 아트 엽서세트,1,8500,8500,울산,배송완료
MW-260616-0004,2026-06-16,16:19,자사몰,테이블웨어,TW01,무아레 스톤 머그,1,21000,21000,울산,배송완료
MW-260616-0004,2026-06-16,16:19,자사몰,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,30000,60000,울산,배송완료
MW-260616-0065,2026-06-16,16:54,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,경기,배송완료
MW-260616-0011,2026-06-16,16:56,자사몰,문구,ST01,무아레 데일리 다이어리,3,21000,63000,인천,배송완료
MW-260616-0003,2026-06-16,17:11,자사몰,테이블웨어,TW07,무아레 세라믹 티팟,1,44000,44000,인천,배송완료
OH-260616-0001,2026-06-16,17:12,오늘의집,패브릭,FB01,무아레 코튼 블랭킷,1,89000,89000,경기,배송완료
MW-260616-0034,2026-06-16,17:25,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,부산,배송완료
NV-260616-0009,2026-06-16,17:56,네이버 스마트스토어,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,2,44600,89200,기타,배송완료
NV-260616-0004,2026-06-16,18:06,네이버 스마트스토어,문구,ST01,무아레 데일리 다이어리,2,20800,41600,서울,배송완료
MW-260616-0019,2026-06-16,18:09,자사몰,문구,ST04,무아레 마스킹테이프 세트,1,5000,5000,인천,배송완료
MW-260616-0057,2026-06-16,18:20,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
MW-260616-0038,2026-06-16,18:27,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송중
MW-260616-0063,2026-06-16,18:36,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,배송완료
MW-260616-0017,2026-06-16,18:37,자사몰,문구,ST02,무아레 그리드 노트,4,11000,44000,광주,배송완료
MW-260616-0017,2026-06-16,18:37,자사몰,문구,ST04,무아레 마스킹테이프 세트,2,5000,10000,광주,배송완료
NV-260616-0002,2026-06-16,18:37,네이버 스마트스토어,패브릭,FB04,무아레 린넨 앞치마,2,31700,63400,경기,배송중
NV-260616-0002,2026-06-16,18:37,네이버 스마트스토어,홈프래그런스,FR01,무아레 화이트무스크 캔들,3,35600,106800,경기,배송중
MW-260616-0014,2026-06-16,18:45,자사몰,문구,ST02,무아레 그리드 노트,3,11000,33000,서울,배송완료
MW-260616-0027,2026-06-16,19:01,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,부산,배송완료
OH-260616-0002,2026-06-16,19:11,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,1,29000,29000,경기,배송완료
OH-260616-0002,2026-06-16,19:11,오늘의집,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,34000,34000,경기,배송완료
MW-260616-0068,2026-06-16,19:19,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,인천,배송중
MW-260616-0012,2026-06-16,19:37,자사몰,테이블웨어,TW02,무아레 웨이브 머그,1,23000,23000,서울,배송완료
MW-260616-0012,2026-06-16,19:37,자사몰,홈프래그런스,FR02,무아레 우드세이지 캔들,2,36000,72000,서울,배송완료
OH-260616-0003,2026-06-16,19:57,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,32000,32000,부산,배송완료
OH-260616-0003,2026-06-16,19:57,오늘의집,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,26000,26000,부산,배송완료
MW-260616-0002,2026-06-16,20:19,자사몰,테이블웨어,TW05,무아레 스톤 보울,1,25000,25000,인천,반품완료
MW-260616-0060,2026-06-16,20:21,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,부산,배송완료
29-260616-0005,2026-06-16,20:23,29CM,홈프래그런스,FR03,무아레 시트러스 캔들,1,42000,42000,경기,배송완료
MW-260616-0043,2026-06-16,20:38,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송완료
MW-260616-0048,2026-06-16,21:02,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송완료
NV-260616-0005,2026-06-16,21:26,네이버 스마트스토어,문구,ST04,무아레 마스킹테이프 세트,2,5000,10000,서울,배송완료
NV-260616-0005,2026-06-16,21:26,네이버 스마트스토어,테이블웨어,TW02,무아레 웨이브 머그,1,22800,22800,서울,배송완료
MW-260616-0030,2026-06-16,21:38,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,3,37000,111000,울산,배송완료
NV-260616-0007,2026-06-16,21:38,네이버 스마트스토어,문구,ST02,무아레 그리드 노트,3,10900,32700,기타,배송완료
MW-260616-0066,2026-06-16,21:45,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,4,39000,156000,경기,배송완료
MW-260616-0066,2026-06-16,21:45,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,4,37000,148000,경기,배송완료
MW-260616-0052,2026-06-16,22:07,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
NV-260616-0003,2026-06-16,22:09,네이버 스마트스토어,테이블웨어,TW05,무아레 스톤 보울,1,24800,24800,서울,배송완료
MW-260616-0036,2026-06-16,22:16,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,경기,배송완료
MW-260616-0069,2026-06-16,22:48,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,배송완료
MW-260616-0069,2026-06-16,22:48,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,경기,배송완료
NV-260617-0005,2026-06-17,00:51,네이버 스마트스토어,패브릭,FB06,무아레 코튼 플레이스매트 2P,3,21800,65400,대구,배송완료
MW-260617-0069,2026-06-17,01:34,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,기타,배송완료
MW-260617-0069,2026-06-17,01:34,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,기타,배송완료
MW-260617-0040,2026-06-17,01:46,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,배송완료
MW-260617-0067,2026-06-17,04:31,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,배송완료
OH-260617-0003,2026-06-17,04:35,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,32000,32000,서울,배송완료
MW-260617-0034,2026-06-17,06:03,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,배송완료
NV-260617-0002,2026-06-17,06:17,네이버 스마트스토어,테이블웨어,TW05,무아레 스톤 보울,2,24800,49600,경기,배송완료
NV-260617-0002,2026-06-17,06:17,네이버 스마트스토어,문구,ST02,무아레 그리드 노트,3,10900,32700,경기,배송완료
MW-260617-0062,2026-06-17,07:06,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,교환완료
MW-260617-0057,2026-06-17,07:39,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,부산,배송완료
MW-260617-0030,2026-06-17,08:27,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,배송완료
MW-260617-0056,2026-06-17,08:48,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,울산,배송완료
MW-260617-0056,2026-06-17,08:48,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,울산,배송완료
MW-260617-0024,2026-06-17,08:53,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송완료
MW-260617-0024,2026-06-17,08:53,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,3,37000,111000,서울,배송완료
29-260617-0002,2026-06-17,08:57,29CM,홈프래그런스,FR06,무아레 리넨 룸스프레이,3,26000,78000,경남,배송완료
MW-260617-0045,2026-06-17,09:09,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,서울,교환완료
MW-260617-0016,2026-06-17,09:16,자사몰,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,24000,24000,서울,배송중
MW-260617-0006,2026-06-17,09:46,자사몰,패브릭,FB05,무아레 웨이브 테이블러너,1,32000,32000,경기,배송완료
MW-260617-0006,2026-06-17,09:46,자사몰,홈프래그런스,FR07,무아레 디퓨저 리필 200ml,1,20000,20000,경기,배송완료
MW-260617-0023,2026-06-17,09:48,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,경기,배송완료
MW-260617-0046,2026-06-17,09:53,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,배송완료
OH-260617-0009,2026-06-17,09:54,오늘의집,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,38000,38000,서울,배송완료
MW-260617-0018,2026-06-17,10:12,자사몰,패브릭,FB04,무아레 린넨 앞치마,1,32000,32000,서울,배송완료
29-260617-0006,2026-06-17,10:33,29CM,패브릭,FB04,무아레 린넨 앞치마,2,34000,68000,경남,배송완료
MW-260617-0028,2026-06-17,10:34,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,배송완료
MW-260617-0028,2026-06-17,10:34,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
MW-260617-0036,2026-06-17,10:34,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
MW-260617-0047,2026-06-17,10:43,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,부산,배송완료
MW-260617-0048,2026-06-17,10:44,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,배송완료
MW-260617-0013,2026-06-17,10:52,자사몰,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,36000,36000,서울,배송완료
MW-260617-0013,2026-06-17,10:52,자사몰,테이블웨어,TW05,무아레 스톤 보울,1,25000,25000,서울,배송완료
MW-260617-0053,2026-06-17,10:54,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송완료
MW-260617-0064,2026-06-17,10:59,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,3,37000,111000,경기,교환완료
MW-260617-0064,2026-06-17,10:59,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,교환완료
MW-260617-0009,2026-06-17,11:17,자사몰,패브릭,FB03,무아레 워시드 쿠션커버,1,27000,27000,기타,반품완료
MW-260617-0055,2026-06-17,11:23,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,배송완료
NV-260617-0007,2026-06-17,11:28,네이버 스마트스토어,테이블웨어,TW02,무아레 웨이브 머그,1,22800,22800,경기,배송완료
NV-260617-0007,2026-06-17,11:28,네이버 스마트스토어,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,3,44600,133800,경기,배송완료
MW-260617-0021,2026-06-17,11:31,자사몰,문구,ST05,무아레 실링스티커,5,6000,30000,기타,배송완료
MW-260617-0021,2026-06-17,11:31,자사몰,패브릭,FB06,무아레 코튼 플레이스매트 2P,2,22000,44000,기타,배송완료
OH-260617-0002,2026-06-17,11:35,오늘의집,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,38000,38000,기타,배송완료
OH-260617-0002,2026-06-17,11:35,오늘의집,테이블웨어,TW05,무아레 스톤 보울,1,26000,26000,기타,배송완료
OH-260617-0002,2026-06-17,11:35,오늘의집,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,34000,34000,기타,배송완료
MW-260617-0026,2026-06-17,11:45,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
MW-260617-0026,2026-06-17,11:45,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,배송완료
NV-260617-0010,2026-06-17,11:58,네이버 스마트스토어,테이블웨어,TW02,무아레 웨이브 머그,3,22800,68400,서울,배송완료
MW-260617-0015,2026-06-17,12:00,자사몰,패브릭,FB06,무아레 코튼 플레이스매트 2P,2,22000,44000,서울,교환완료
MW-260617-0051,2026-06-17,12:10,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,대구,교환완료
MW-260617-0051,2026-06-17,12:10,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,대구,교환완료
OH-260617-0001,2026-06-17,12:17,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,26000,52000,서울,배송완료
OH-260617-0001,2026-06-17,12:17,오늘의집,홈프래그런스,FR08,무아레 미니 캔들 3종세트,2,34000,68000,서울,배송완료
MW-260617-0039,2026-06-17,12:33,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경남,배송완료
MW-260617-0039,2026-06-17,12:33,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경남,배송완료
MW-260617-0071,2026-06-17,12:39,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송완료
MW-260617-0071,2026-06-17,12:39,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,배송완료
MW-260617-0004,2026-06-17,12:45,자사몰,테이블웨어,TW02,무아레 웨이브 머그,2,23000,46000,서울,배송완료
MW-260617-0065,2026-06-17,12:46,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,4,37000,148000,경기,배송완료
NV-260617-0001,2026-06-17,12:53,네이버 스마트스토어,문구,ST04,무아레 마스킹테이프 세트,1,5000,5000,경기,배송완료
NV-260617-0009,2026-06-17,13:06,네이버 스마트스토어,문구,ST01,무아레 데일리 다이어리,1,20800,20800,서울,배송완료
MW-260617-0001,2026-06-17,13:12,자사몰,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,24000,24000,부산,배송완료
MW-260617-0072,2026-06-17,13:16,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,반품완료
MW-260617-0044,2026-06-17,13:17,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,경기,배송완료
MW-260617-0044,2026-06-17,13:17,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,4,37000,148000,경기,배송완료
MW-260617-0066,2026-06-17,13:17,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,4,37000,148000,경기,배송중
OH-260617-0008,2026-06-17,13:24,오늘의집,홈프래그런스,FR08,무아레 미니 캔들 3종세트,3,34000,102000,경기,반품완료
OH-260617-0008,2026-06-17,13:24,오늘의집,홈프래그런스,FR03,무아레 시트러스 캔들,2,42000,84000,경기,반품완료
MW-260617-0032,2026-06-17,13:42,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,4,39000,156000,경남,배송중
MW-260617-0019,2026-06-17,13:45,자사몰,홈프래그런스,FR07,무아레 디퓨저 리필 200ml,3,20000,60000,인천,배송완료
MW-260617-0042,2026-06-17,13:52,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,반품완료
MW-260617-0008,2026-06-17,14:09,자사몰,패브릭,FB06,무아레 코튼 플레이스매트 2P,1,22000,22000,경기,배송완료
MW-260617-0008,2026-06-17,14:09,자사몰,문구,ST05,무아레 실링스티커,2,6000,12000,경기,배송완료
MW-260617-0027,2026-06-17,14:26,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
MW-260617-0043,2026-06-17,14:27,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송중
MW-260617-0043,2026-06-17,14:27,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,배송중
MW-260617-0074,2026-06-17,14:41,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
MW-260617-0035,2026-06-17,14:51,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,3,37000,111000,서울,배송완료
MW-260617-0060,2026-06-17,15:00,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
MW-260617-0068,2026-06-17,15:07,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경남,배송완료
OH-260617-0007,2026-06-17,15:09,오늘의집,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,기타,배송완료
OH-260617-0007,2026-06-17,15:09,오늘의집,문구,ST06,무아레 데스크 캘린더,2,16000,32000,기타,배송완료
OH-260617-0007,2026-06-17,15:09,오늘의집,테이블웨어,TW06,무아레 글라스 컵 4P,2,39000,78000,기타,배송완료
29-260617-0003,2026-06-17,15:35,29CM,테이블웨어,TW01,무아레 스톤 머그,2,22000,44000,대구,배송완료
29-260617-0003,2026-06-17,15:35,29CM,문구,ST01,무아레 데일리 다이어리,1,22000,22000,대구,배송완료
MW-260617-0007,2026-06-17,15:36,자사몰,패브릭,FB04,무아레 린넨 앞치마,2,32000,64000,서울,배송완료
MW-260617-0012,2026-06-17,15:47,자사몰,문구,ST03,무아레 아트 엽서세트,2,8500,17000,경기,배송완료
MW-260617-0041,2026-06-17,15:52,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,서울,배송완료
MW-260617-0020,2026-06-17,16:12,자사몰,문구,ST01,무아레 데일리 다이어리,4,21000,84000,서울,배송완료
MW-260617-0020,2026-06-17,16:12,자사몰,테이블웨어,TW01,무아레 스톤 머그,1,21000,21000,서울,배송완료
29-260617-0001,2026-06-17,16:16,29CM,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,34000,34000,부산,배송완료
MW-260617-0002,2026-06-17,16:16,자사몰,문구,ST03,무아레 아트 엽서세트,1,8500,8500,서울,배송중
OH-260617-0006,2026-06-17,16:33,오늘의집,문구,ST01,무아레 데일리 다이어리,3,22000,66000,서울,배송완료
OH-260617-0006,2026-06-17,16:33,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,32000,64000,서울,배송완료
MW-260617-0061,2026-06-17,17:11,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,3,37000,111000,서울,배송완료
OH-260617-0005,2026-06-17,17:21,오늘의집,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,38000,38000,광주,배송완료
NV-260617-0011,2026-06-17,17:28,네이버 스마트스토어,테이블웨어,TW06,무아레 글라스 컵 4P,1,36600,36600,서울,배송완료
MW-260617-0050,2026-06-17,17:35,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,인천,배송중
MW-260617-0050,2026-06-17,17:35,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,인천,배송중
MW-260617-0005,2026-06-17,17:40,자사몰,문구,ST01,무아레 데일리 다이어리,3,21000,63000,부산,배송완료
MW-260617-0005,2026-06-17,17:40,자사몰,문구,ST05,무아레 실링스티커,2,6000,12000,부산,배송완료
NV-260617-0012,2026-06-17,17:50,네이버 스마트스토어,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,31700,31700,부산,배송완료
NV-260617-0012,2026-06-17,17:50,네이버 스마트스토어,홈프래그런스,FR06,무아레 리넨 룸스프레이,2,23800,47600,부산,배송완료
MW-260617-0031,2026-06-17,17:51,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,배송중
MW-260617-0037,2026-06-17,17:52,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송완료
MW-260617-0037,2026-06-17,17:52,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,배송완료
MW-260617-0022,2026-06-17,17:59,자사몰,문구,ST01,무아레 데일리 다이어리,1,21000,21000,광주,배송완료
MW-260617-0052,2026-06-17,18:48,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,기타,배송완료
29-260617-0005,2026-06-17,18:53,29CM,패브릭,FB04,무아레 린넨 앞치마,1,34000,34000,경기,반품완료
MW-260617-0014,2026-06-17,18:55,자사몰,테이블웨어,TW07,무아레 세라믹 티팟,2,44000,88000,경기,배송중
MW-260617-0014,2026-06-17,18:55,자사몰,문구,ST02,무아레 그리드 노트,5,11000,55000,경기,배송중
OH-260617-0004,2026-06-17,19:07,오늘의집,테이블웨어,TW01,무아레 스톤 머그,2,22000,44000,부산,반품완료
OH-260617-0004,2026-06-17,19:07,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,32000,64000,부산,반품완료
MW-260617-0017,2026-06-17,19:14,자사몰,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,24000,24000,경기,반품완료
MW-260617-0049,2026-06-17,19:33,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,기타,배송완료
MW-260617-0011,2026-06-17,19:36,자사몰,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,30000,30000,경기,배송완료
MW-260617-0010,2026-06-17,20:00,자사몰,홈프래그런스,FR02,무아레 우드세이지 캔들,2,36000,72000,울산,배송완료
MW-260617-0010,2026-06-17,20:00,자사몰,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,2,45000,90000,울산,배송완료
MW-260617-0029,2026-06-17,20:02,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송중
MW-260617-0038,2026-06-17,20:05,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,광주,배송완료
MW-260617-0025,2026-06-17,20:18,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경남,배송완료
MW-260617-0054,2026-06-17,20:22,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,인천,배송중
MW-260617-0054,2026-06-17,20:22,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,인천,배송중
MW-260617-0063,2026-06-17,20:23,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,4,37000,148000,광주,배송중
MW-260617-0075,2026-06-17,20:31,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
MW-260617-0058,2026-06-17,20:37,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,서울,교환완료
MW-260617-0058,2026-06-17,20:37,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,교환완료
MW-260617-0033,2026-06-17,20:50,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,경기,배송완료
MW-260617-0070,2026-06-17,21:07,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,경기,배송완료
NV-260617-0006,2026-06-17,21:25,네이버 스마트스토어,홈프래그런스,FR07,무아레 디퓨저 리필 200ml,2,19800,39600,대구,배송중
NV-260617-0004,2026-06-17,21:26,네이버 스마트스토어,문구,ST04,무아레 마스킹테이프 세트,1,5000,5000,대전,배송완료
NV-260617-0004,2026-06-17,21:26,네이버 스마트스토어,테이블웨어,TW01,무아레 스톤 머그,2,20800,41600,대전,배송완료
MW-260617-0059,2026-06-17,21:45,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,인천,배송중
MW-260617-0059,2026-06-17,21:45,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,인천,배송중
29-260617-0004,2026-06-17,21:50,29CM,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,경기,배송중
MW-260617-0073,2026-06-17,21:55,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,광주,배송완료
MW-260617-0076,2026-06-17,21:55,자사몰,테이블웨어,TW06,무아레 글라스 컵 4P,1,37000,37000,서울,배송완료
MW-260617-0003,2026-06-17,22:36,자사몰,테이블웨어,TW05,무아레 스톤 보울,2,25000,50000,서울,배송완료
NV-260617-0003,2026-06-17,22:38,네이버 스마트스토어,패브릭,FB04,무아레 린넨 앞치마,1,31700,31700,서울,배송완료
NV-260617-0003,2026-06-17,22:38,네이버 스마트스토어,테이블웨어,TW01,무아레 스톤 머그,1,20800,20800,서울,배송완료
NV-260617-0008,2026-06-17,23:20,네이버 스마트스토어,홈프래그런스,FR01,무아레 화이트무스크 캔들,2,35600,71200,경기,배송완료
OH-260618-0009,2026-06-18,02:14,오늘의집,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,1,48000,48000,경기,교환완료
OH-260618-0009,2026-06-18,02:14,오늘의집,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,경기,교환완료
NV-260618-0005,2026-06-18,04:09,네이버 스마트스토어,홈프래그런스,FR02,무아레 우드세이지 캔들,1,35600,35600,부산,배송완료
NV-260618-0005,2026-06-18,04:09,네이버 스마트스토어,홈프래그런스,FR07,무아레 디퓨저 리필 200ml,1,19800,19800,부산,배송완료
MW-260618-0016,2026-06-18,05:23,자사몰,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,32000,32000,서울,배송완료
MW-260618-0016,2026-06-18,05:23,자사몰,홈프래그런스,FR02,무아레 우드세이지 캔들,3,36000,108000,서울,배송완료
OH-260618-0010,2026-06-18,06:23,오늘의집,테이블웨어,TW02,무아레 웨이브 머그,1,24000,24000,기타,배송완료
OH-260618-0010,2026-06-18,06:23,오늘의집,테이블웨어,TW05,무아레 스톤 보울,1,26000,26000,기타,배송완료
MW-260618-0017,2026-06-18,06:58,자사몰,문구,ST02,무아레 그리드 노트,1,11000,11000,서울,교환완료
MW-260618-0020,2026-06-18,06:58,자사몰,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,32000,32000,서울,배송완료
MW-260618-0020,2026-06-18,06:58,자사몰,문구,ST02,무아레 그리드 노트,3,11000,33000,서울,배송완료
MW-260618-0007,2026-06-18,07:49,자사몰,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,1,45000,45000,대구,배송완료
29-260618-0003,2026-06-18,07:51,29CM,패브릭,FB04,무아레 린넨 앞치마,1,34000,34000,경기,배송완료
NV-260618-0001,2026-06-18,08:42,네이버 스마트스토어,문구,ST01,무아레 데일리 다이어리,1,20800,20800,서울,배송완료
OH-260618-0007,2026-06-18,09:58,오늘의집,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,1,52000,52000,광주,배송중
NV-260618-0003,2026-06-18,10:38,네이버 스마트스토어,문구,ST04,무아레 마스킹테이프 세트,2,5000,10000,서울,배송완료
NV-260618-0003,2026-06-18,10:38,네이버 스마트스토어,테이블웨어,TW01,무아레 스톤 머그,3,20800,62400,서울,배송완료
29-260618-0006,2026-06-18,10:53,29CM,홈프래그런스,FR03,무아레 시트러스 캔들,2,42000,84000,경기,배송완료
29-260618-0006,2026-06-18,10:53,29CM,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,34000,34000,경기,배송완료
MW-260618-0008,2026-06-18,11:06,자사몰,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,32000,32000,경남,배송완료
MW-260618-0008,2026-06-18,11:06,자사몰,문구,ST05,무아레 실링스티커,2,6000,12000,경남,배송완료
29-260618-0002,2026-06-18,11:12,29CM,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,경기,배송완료
MW-260618-0015,2026-06-18,11:20,자사몰,문구,ST05,무아레 실링스티커,1,6000,6000,서울,배송완료
