주문번호,주문일,주문시간,채널,카테고리,SKU,상품명,수량,단가,금액,배송지역,주문상태
PB-260614-0005,2026-06-14,21:56,자사몰,리빙-공예,LC03,황동 트레이,1,175000,175000,인천,배송중
PB-260614-0005,2026-06-14,21:56,자사몰,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,인천,배송중
PB-260615-0014,2026-06-15,02:42,자사몰,아트에디션,AE02,김창열 〈물방울〉 판화 에디션 (대),1,1200000,1200000,부산,배송완료
PB-260615-0002,2026-06-15,08:54,자사몰,리빙-글라스,LG02,버블 와인버킷,2,220000,440000,경기,배송완료
SG-260615-0006,2026-06-15,09:19,신세계몰,리빙-텍스타일,LT03,린넨 테이블러너,2,70600,141200,서울,배송완료
SG-260615-0006,2026-06-15,09:19,신세계몰,리빙-텍스타일,LT04,코튼 에코백,2,37200,74400,서울,배송완료
PB-260615-0003,2026-06-15,09:26,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,대전,배송완료
SG-260615-0003,2026-06-15,09:48,신세계몰,리빙-도자,LD06,도자 컵받침 세트,1,31400,31400,경기,반품완료
SG-260615-0005,2026-06-15,10:03,신세계몰,리빙-문구,LP05,아트 엽서세트,3,17600,52800,인천,배송완료
SG-260615-0001,2026-06-15,10:11,신세계몰,리빙-문구,LP01,한지 엽서,4,6900,27600,서울,배송중
DP-260615-0004,2026-06-15,10:19,오프라인-백화점,리빙-공예,LC04,옻칠 함,1,250000,250000,서울,배송완료
MS-260615-0002,2026-06-15,10:51,무신사,리빙-텍스타일,LT02,패턴 머플러,1,92200,92200,기타,교환완료
DR-260615-0002,2026-06-15,11:20,오프라인-직영,리빙-문구,LP07,아트 마그넷,1,8000,8000,인천,반품완료
PB-260615-0007,2026-06-15,11:21,자사몰,리빙-문구,LP04,마스킹테이프,2,9000,18000,울산,배송중
PB-260615-0007,2026-06-15,11:21,자사몰,리빙-텍스타일,LT03,린넨 테이블러너,1,72000,72000,울산,배송중
MS-260615-0001,2026-06-15,11:41,무신사,리빙-글라스,LG04,버블 보울,1,82400,82400,대전,배송중
MS-260615-0001,2026-06-15,11:41,무신사,리빙-문구,LP03,아트 노트,1,14600,14600,대전,배송중
DP-260615-0006,2026-06-15,11:48,오프라인-백화점,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,490000,490000,경기,배송완료
DP-260615-0005,2026-06-15,12:13,오프라인-백화점,리빙-텍스타일,LT02,패턴 머플러,2,99000,198000,대구,배송완료
DP-260615-0005,2026-06-15,12:13,오프라인-백화점,리빙-문구,LP06,책갈피 세트,4,13000,52000,대구,배송완료
SG-260615-0004,2026-06-15,12:31,신세계몰,리빙-텍스타일,LT01,Work1969 실크 스카프,1,421400,421400,기타,배송완료
SG-260615-0004,2026-06-15,12:31,신세계몰,리빙-글라스,LG03,버블 텀블러,2,66600,133200,기타,배송완료
SG-260615-0004,2026-06-15,12:31,신세계몰,리빙-도자,LD05,백자 다기 세트,1,274400,274400,기타,배송완료
SG-260615-0008,2026-06-15,13:10,신세계몰,리빙-텍스타일,LT01,Work1969 실크 스카프,1,421400,421400,인천,반품완료
MS-260615-0005,2026-06-15,13:20,무신사,리빙-도자,LD02,산딸기 머그,1,86300,86300,경기,교환완료
DP-260615-0003,2026-06-15,13:35,오프라인-백화점,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,490000,490000,기타,배송완료
MS-260615-0008,2026-06-15,13:47,무신사,리빙-글라스,LG02,버블 와인버킷,3,213400,640200,경기,배송완료
PB-260615-0010,2026-06-15,14:21,자사몰,리빙-문구,LP05,아트 엽서세트,1,18000,18000,경남,배송완료
PB-260615-0010,2026-06-15,14:21,자사몰,리빙-도자,LD04,도자 접시 세트,1,165000,165000,경남,배송완료
MS-260615-0010,2026-06-15,15:08,무신사,리빙-도자,LD01,산딸기 티웨어 세트,1,358900,358900,인천,배송완료
PB-260615-0009,2026-06-15,15:21,자사몰,리빙-문구,LP07,아트 마그넷,1,8000,8000,경남,배송완료
DR-260615-0004,2026-06-15,15:54,오프라인-직영,리빙-텍스타일,LT01,Work1969 실크 스카프,1,430000,430000,서울,배송완료
DR-260615-0004,2026-06-15,15:54,오프라인-직영,리빙-문구,LP07,아트 마그넷,2,8000,16000,서울,배송완료
PB-260615-0001,2026-06-15,15:56,자사몰,리빙-문구,LP01,한지 엽서,3,7000,21000,경기,교환완료
DP-260615-0002,2026-06-15,16:59,오프라인-백화점,리빙-문구,LP06,책갈피 세트,3,13000,39000,울산,배송완료
DP-260615-0002,2026-06-15,16:59,오프라인-백화점,리빙-텍스타일,LT04,코튼 에코백,1,40000,40000,울산,배송완료
PB-260615-0005,2026-06-15,17:15,자사몰,리빙-글라스,LG03,버블 텀블러,1,68000,68000,경기,배송완료
PB-260615-0005,2026-06-15,17:15,자사몰,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,경기,배송완료
PB-260615-0005,2026-06-15,17:15,자사몰,리빙-텍스타일,LT04,코튼 에코백,2,38000,76000,경기,배송완료
MS-260615-0006,2026-06-15,17:30,무신사,리빙-텍스타일,LT03,린넨 테이블러너,2,69800,139600,기타,배송완료
MS-260615-0006,2026-06-15,17:30,무신사,리빙-글라스,LG01,세라믹 버블글라스,2,90200,180400,기타,배송완료
PB-260615-0008,2026-06-15,17:32,자사몰,리빙-텍스타일,LT03,린넨 테이블러너,2,72000,144000,경남,배송완료
PB-260615-0008,2026-06-15,17:32,자사몰,리빙-문구,LP02,아트 포스터 (소),1,28000,28000,경남,배송완료
PB-260615-0008,2026-06-15,17:32,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,경남,배송완료
PB-260615-0015,2026-06-15,17:37,자사몰,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,대구,배송완료
SG-260615-0007,2026-06-15,17:59,신세계몰,리빙-문구,LP01,한지 엽서,5,6900,34500,서울,배송완료
PB-260615-0006,2026-06-15,18:11,자사몰,리빙-텍스타일,LT03,린넨 테이블러너,1,72000,72000,기타,배송완료
PB-260615-0006,2026-06-15,18:11,자사몰,리빙-공예,LC02,유기 반상기 세트,1,520000,520000,기타,배송완료
DR-260615-0001,2026-06-15,18:17,오프라인-직영,리빙-문구,LP06,책갈피 세트,4,12000,48000,기타,배송완료
DR-260615-0003,2026-06-15,18:20,오프라인-직영,리빙-문구,LP01,한지 엽서,1,7000,7000,인천,배송완료
MS-260615-0003,2026-06-15,18:56,무신사,리빙-문구,LP02,아트 포스터 (소),3,27200,81600,서울,배송완료
PB-260615-0013,2026-06-15,19:41,자사몰,아트에디션,AE04,김환기 〈무제〉 점화 에디션 (대),1,1800000,1800000,경기,반품완료
PB-260615-0013,2026-06-15,19:41,자사몰,리빙-문구,LP06,책갈피 세트,1,12000,12000,경기,반품완료
PB-260615-0013,2026-06-15,19:41,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,경기,반품완료
MS-260615-0004,2026-06-15,20:23,무신사,리빙-공예,LC01,유기 수저 세트,1,192100,192100,기타,배송완료
PB-260615-0012,2026-06-15,20:32,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,인천,배송중
PB-260615-0012,2026-06-15,20:32,자사몰,리빙-텍스타일,LT02,패턴 머플러,2,95000,190000,인천,배송중
PB-260615-0004,2026-06-15,20:43,자사몰,리빙-도자,LD04,도자 접시 세트,3,165000,495000,경기,배송완료
PB-260615-0011,2026-06-15,20:52,자사몰,리빙-문구,LP04,마스킹테이프,1,9000,9000,대전,배송중
MS-260615-0009,2026-06-15,20:53,무신사,리빙-도자,LD03,도자 화병,1,140600,140600,대전,배송완료
PB-260615-0016,2026-06-15,20:56,자사몰,리빙-문구,LP03,아트 노트,1,15000,15000,경기,배송완료
PB-260615-0016,2026-06-15,20:56,자사몰,리빙-글라스,LG03,버블 텀블러,1,68000,68000,경기,배송완료
DP-260615-0001,2026-06-15,21:14,오프라인-백화점,리빙-글라스,LG04,버블 보울,2,89000,178000,경기,배송완료
MS-260615-0007,2026-06-15,21:44,무신사,리빙-도자,LD06,도자 컵받침 세트,1,31000,31000,인천,반품완료
SG-260615-0002,2026-06-15,22:27,신세계몰,리빙-글라스,LG03,버블 텀블러,1,66600,66600,경남,배송완료
SG-260615-0002,2026-06-15,22:27,신세계몰,리빙-공예,LC01,유기 수저 세트,1,194000,194000,경남,배송완료
MS-260616-0007,2026-06-16,01:26,무신사,리빙-공예,LC03,황동 트레이,2,169800,339600,서울,배송완료
MS-260616-0007,2026-06-16,01:26,무신사,리빙-도자,LD03,도자 화병,1,140600,140600,서울,배송완료
MS-260616-0007,2026-06-16,01:26,무신사,리빙-문구,LP02,아트 포스터 (소),2,27200,54400,서울,배송완료
PB-260616-0002,2026-06-16,01:58,자사몰,리빙-도자,LD02,산딸기 머그,1,89000,89000,기타,배송완료
PB-260616-0017,2026-06-16,02:04,자사몰,리빙-문구,LP02,아트 포스터 (소),1,28000,28000,서울,배송완료
PB-260616-0016,2026-06-16,02:08,자사몰,리빙-도자,LD05,백자 다기 세트,2,280000,560000,인천,반품완료
PB-260616-0016,2026-06-16,02:08,자사몰,리빙-문구,LP05,아트 엽서세트,1,18000,18000,인천,반품완료
DP-260616-0004,2026-06-16,03:37,오프라인-백화점,리빙-문구,LP05,아트 엽서세트,1,19000,19000,서울,배송완료
PB-260616-0019,2026-06-16,04:30,자사몰,리빙-문구,LP04,마스킹테이프,3,9000,27000,기타,배송완료
PB-260616-0019,2026-06-16,04:30,자사몰,리빙-문구,LP06,책갈피 세트,1,12000,12000,기타,배송완료
DR-260616-0003,2026-06-16,05:13,오프라인-직영,리빙-도자,LD04,도자 접시 세트,1,165000,165000,광주,배송완료
PB-260616-0022,2026-06-16,06:20,자사몰,리빙-도자,LD02,산딸기 머그,1,89000,89000,경남,배송완료
DR-260616-0007,2026-06-16,07:39,오프라인-직영,리빙-글라스,LG01,세라믹 버블글라스,2,93000,186000,경기,배송완료
DR-260616-0007,2026-06-16,07:39,오프라인-직영,리빙-문구,LP01,한지 엽서,3,7000,21000,경기,배송완료
DR-260616-0007,2026-06-16,07:39,오프라인-직영,리빙-도자,LD03,도자 화병,1,145000,145000,경기,배송완료
PB-260616-0008,2026-06-16,07:48,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,울산,배송완료
PB-260616-0008,2026-06-16,07:48,자사몰,리빙-문구,LP07,아트 마그넷,1,8000,8000,울산,배송완료
PB-260616-0008,2026-06-16,07:48,자사몰,리빙-문구,LP05,아트 엽서세트,3,18000,54000,울산,배송완료
PB-260616-0009,2026-06-16,08:00,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,경기,배송완료
MS-260616-0006,2026-06-16,08:39,무신사,리빙-문구,LP06,책갈피 세트,4,11600,46400,광주,배송완료
MS-260616-0006,2026-06-16,08:39,무신사,리빙-공예,LC02,유기 반상기 세트,1,504400,504400,광주,배송완료
PB-260616-0021,2026-06-16,08:45,자사몰,리빙-공예,LC04,옻칠 함,3,240000,720000,대구,배송완료
MS-260616-0002,2026-06-16,08:56,무신사,리빙-문구,LP03,아트 노트,2,14600,29200,인천,배송중
DR-260616-0006,2026-06-16,09:09,오프라인-직영,리빙-문구,LP07,아트 마그넷,2,8000,16000,기타,배송완료
DR-260616-0006,2026-06-16,09:09,오프라인-직영,리빙-도자,LD01,산딸기 티웨어 세트,1,370000,370000,기타,배송완료
DP-260616-0006,2026-06-16,09:22,오프라인-백화점,리빙-문구,LP06,책갈피 세트,1,13000,13000,서울,배송완료
DP-260616-0006,2026-06-16,09:22,오프라인-백화점,리빙-텍스타일,LT05,린넨 앞치마,1,61000,61000,서울,배송완료
DP-260616-0005,2026-06-16,09:32,오프라인-백화점,리빙-문구,LP04,마스킹테이프,2,9000,18000,대전,반품완료
SG-260616-0002,2026-06-16,10:09,신세계몰,리빙-문구,LP04,마스킹테이프,2,8800,17600,부산,배송완료
PB-260616-0020,2026-06-16,10:20,자사몰,리빙-도자,LD04,도자 접시 세트,1,165000,165000,서울,배송완료
PB-260616-0011,2026-06-16,10:23,자사몰,리빙-도자,LD03,도자 화병,1,145000,145000,서울,배송완료
PB-260616-0001,2026-06-16,10:34,자사몰,리빙-문구,LP01,한지 엽서,1,7000,7000,서울,배송중
MS-260616-0001,2026-06-16,10:39,무신사,리빙-문구,LP05,아트 엽서세트,1,17500,17500,경남,배송완료
DP-260616-0007,2026-06-16,10:41,오프라인-백화점,리빙-텍스타일,LT05,린넨 앞치마,1,61000,61000,경기,배송완료
PB-260616-0007,2026-06-16,10:41,자사몰,리빙-문구,LP06,책갈피 세트,1,12000,12000,대전,배송완료
DR-260616-0002,2026-06-16,10:57,오프라인-직영,리빙-도자,LD03,도자 화병,1,145000,145000,서울,배송완료
SG-260616-0003,2026-06-16,11:13,신세계몰,리빙-문구,LP07,아트 마그넷,2,7800,15600,서울,배송완료
SG-260616-0003,2026-06-16,11:13,신세계몰,리빙-도자,LD03,도자 화병,1,142100,142100,서울,배송완료
PB-260616-0004,2026-06-16,11:31,자사몰,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,서울,배송완료
PB-260616-0013,2026-06-16,11:31,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,인천,배송완료
DR-260616-0008,2026-06-16,12:53,오프라인-직영,리빙-텍스타일,LT03,린넨 테이블러너,1,72000,72000,대구,교환완료
DR-260616-0008,2026-06-16,12:53,오프라인-직영,리빙-도자,LD01,산딸기 티웨어 세트,3,370000,1110000,대구,교환완료
SG-260616-0004,2026-06-16,12:58,신세계몰,리빙-글라스,LG02,버블 와인버킷,1,215600,215600,경기,배송완료
DR-260616-0001,2026-06-16,14:09,오프라인-직영,리빙-공예,LC04,옻칠 함,1,240000,240000,서울,배송완료
PB-260616-0015,2026-06-16,14:37,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,울산,배송완료
PB-260616-0006,2026-06-16,14:54,자사몰,리빙-텍스타일,LT05,린넨 앞치마,2,58000,116000,경기,배송완료
DP-260616-0001,2026-06-16,14:58,오프라인-백화점,리빙-도자,LD01,산딸기 티웨어 세트,1,390000,390000,부산,배송완료
MS-260616-0003,2026-06-16,15:09,무신사,리빙-도자,LD03,도자 화병,3,140600,421800,경남,배송완료
PB-260616-0012,2026-06-16,15:32,자사몰,리빙-문구,LP02,아트 포스터 (소),1,28000,28000,대전,배송중
PB-260616-0018,2026-06-16,15:34,자사몰,리빙-텍스타일,LT04,코튼 에코백,1,38000,38000,인천,배송완료
MS-260616-0004,2026-06-16,16:47,무신사,리빙-글라스,LG03,버블 텀블러,2,66000,132000,경기,배송완료
PB-260616-0014,2026-06-16,16:51,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,경기,교환완료
DR-260616-0004,2026-06-16,18:17,오프라인-직영,리빙-텍스타일,LT03,린넨 테이블러너,3,72000,216000,서울,배송완료
DR-260616-0004,2026-06-16,18:17,오프라인-직영,리빙-도자,LD02,산딸기 머그,1,89000,89000,서울,배송완료
DR-260616-0009,2026-06-16,18:19,오프라인-직영,리빙-문구,LP07,아트 마그넷,1,8000,8000,인천,배송완료
DR-260616-0005,2026-06-16,18:23,오프라인-직영,리빙-문구,LP01,한지 엽서,5,7000,35000,부산,배송완료
DR-260616-0005,2026-06-16,18:23,오프라인-직영,리빙-글라스,LG04,버블 보울,2,85000,170000,부산,배송완료
DP-260616-0002,2026-06-16,19:16,오프라인-백화점,리빙-문구,LP03,아트 노트,1,16000,16000,서울,배송완료
SG-260616-0001,2026-06-16,19:16,신세계몰,리빙-도자,LD04,도자 접시 세트,2,161700,323400,경기,교환완료
SG-260616-0005,2026-06-16,19:57,신세계몰,리빙-도자,LD03,도자 화병,3,142100,426300,경기,반품완료
MS-260616-0005,2026-06-16,20:54,무신사,리빙-도자,LD03,도자 화병,1,140600,140600,서울,배송완료
MS-260616-0005,2026-06-16,20:54,무신사,리빙-문구,LP05,아트 엽서세트,3,17500,52500,서울,배송완료
MS-260616-0005,2026-06-16,20:54,무신사,리빙-문구,LP06,책갈피 세트,3,11600,34800,서울,배송완료
PB-260616-0005,2026-06-16,22:01,자사몰,리빙-텍스타일,LT04,코튼 에코백,2,38000,76000,대전,배송완료
DP-260616-0003,2026-06-16,22:02,오프라인-백화점,리빙-문구,LP06,책갈피 세트,1,13000,13000,대구,배송완료
PB-260616-0003,2026-06-16,23:08,자사몰,리빙-도자,LD03,도자 화병,1,145000,145000,서울,배송완료
PB-260616-0003,2026-06-16,23:08,자사몰,리빙-글라스,LG04,버블 보울,1,85000,85000,서울,배송완료
PB-260616-0003,2026-06-16,23:08,자사몰,리빙-문구,LP07,아트 마그넷,2,8000,16000,서울,배송완료
PB-260616-0010,2026-06-16,23:39,자사몰,리빙-공예,LC02,유기 반상기 세트,2,520000,1040000,경남,배송완료
PB-260617-0018,2026-06-17,06:11,자사몰,아트에디션,AE06,쿠사마 야요이 〈호박〉 실크스크린 (L),1,2400000,2400000,경기,배송완료
DP-260617-0003,2026-06-17,07:03,오프라인-백화점,리빙-글라스,LG04,버블 보울,1,89000,89000,경기,배송완료
MS-260617-0008,2026-06-17,07:26,무신사,리빙-문구,LP02,아트 포스터 (소),1,27200,27200,경기,배송완료
PB-260617-0023,2026-06-17,07:43,자사몰,리빙-글라스,LG03,버블 텀블러,1,68000,68000,경기,배송완료
PB-260617-0002,2026-06-17,07:54,자사몰,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,울산,배송완료
MS-260617-0001,2026-06-17,08:18,무신사,리빙-문구,LP01,한지 엽서,3,6800,20400,서울,배송완료
MS-260617-0001,2026-06-17,08:18,무신사,리빙-글라스,LG03,버블 텀블러,1,66000,66000,서울,배송완료
SG-260617-0002,2026-06-17,08:51,신세계몰,리빙-문구,LP04,마스킹테이프,1,8800,8800,경기,반품완료
SG-260617-0002,2026-06-17,08:51,신세계몰,리빙-도자,LD06,도자 컵받침 세트,1,31400,31400,경기,반품완료
DP-260617-0004,2026-06-17,09:00,오프라인-백화점,리빙-텍스타일,LT04,코튼 에코백,1,40000,40000,서울,배송완료
DR-260617-0006,2026-06-17,09:41,오프라인-직영,리빙-문구,LP06,책갈피 세트,2,12000,24000,기타,배송완료
DR-260617-0006,2026-06-17,09:41,오프라인-직영,리빙-도자,LD01,산딸기 티웨어 세트,1,370000,370000,기타,배송완료
SG-260617-0001,2026-06-17,09:54,신세계몰,리빙-도자,LD05,백자 다기 세트,2,274400,548800,경기,배송완료
PB-260617-0016,2026-06-17,10:10,자사몰,리빙-텍스타일,LT02,패턴 머플러,1,95000,95000,경기,배송완료
PB-260617-0020,2026-06-17,10:16,자사몰,리빙-텍스타일,LT04,코튼 에코백,1,38000,38000,경기,배송완료
PB-260617-0017,2026-06-17,10:30,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,경기,배송완료
PB-260617-0014,2026-06-17,10:32,자사몰,리빙-문구,LP03,아트 노트,3,15000,45000,기타,배송완료
MS-260617-0005,2026-06-17,11:00,무신사,리빙-텍스타일,LT04,코튼 에코백,2,36900,73800,서울,배송완료
DR-260617-0002,2026-06-17,11:24,오프라인-직영,리빙-문구,LP04,마스킹테이프,1,9000,9000,경기,배송중
DR-260617-0002,2026-06-17,11:24,오프라인-직영,리빙-도자,LD01,산딸기 티웨어 세트,2,370000,740000,경기,배송중
DR-260617-0001,2026-06-17,11:27,오프라인-직영,리빙-도자,LD05,백자 다기 세트,2,280000,560000,인천,배송완료
MS-260617-0010,2026-06-17,11:28,무신사,리빙-문구,LP01,한지 엽서,1,6800,6800,대전,교환완료
MS-260617-0010,2026-06-17,11:28,무신사,리빙-도자,LD06,도자 컵받침 세트,2,31000,62000,대전,교환완료
PB-260617-0013,2026-06-17,11:28,자사몰,리빙-문구,LP06,책갈피 세트,4,12000,48000,서울,배송완료
SG-260617-0009,2026-06-17,11:38,신세계몰,리빙-글라스,LG02,버블 와인버킷,1,215600,215600,서울,배송완료
SG-260617-0009,2026-06-17,11:38,신세계몰,리빙-글라스,LG04,버블 보울,1,83300,83300,서울,배송완료
DP-260617-0002,2026-06-17,11:39,오프라인-백화점,리빙-문구,LP02,아트 포스터 (소),1,30000,30000,서울,배송완료
DP-260617-0002,2026-06-17,11:39,오프라인-백화점,리빙-글라스,LG04,버블 보울,1,89000,89000,서울,배송완료
DR-260617-0004,2026-06-17,12:27,오프라인-직영,리빙-도자,LD05,백자 다기 세트,3,280000,840000,경기,배송완료
DR-260617-0004,2026-06-17,12:27,오프라인-직영,리빙-도자,LD06,도자 컵받침 세트,1,32000,32000,경기,배송완료
PB-260617-0010,2026-06-17,12:29,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,서울,배송완료
PB-260617-0010,2026-06-17,12:29,자사몰,리빙-문구,LP07,아트 마그넷,2,8000,16000,서울,배송완료
SG-260617-0003,2026-06-17,12:33,신세계몰,리빙-도자,LD02,산딸기 머그,1,87200,87200,서울,배송완료
SG-260617-0004,2026-06-17,12:40,신세계몰,리빙-문구,LP06,책갈피 세트,1,11800,11800,서울,배송완료
DR-260617-0009,2026-06-17,12:46,오프라인-직영,리빙-문구,LP07,아트 마그넷,1,8000,8000,경기,배송완료
DR-260617-0009,2026-06-17,12:46,오프라인-직영,리빙-문구,LP05,아트 엽서세트,1,18000,18000,경기,배송완료
SG-260617-0005,2026-06-17,12:53,신세계몰,리빙-텍스타일,LT04,코튼 에코백,1,37200,37200,울산,배송완료
SG-260617-0005,2026-06-17,12:53,신세계몰,리빙-도자,LD04,도자 접시 세트,1,161700,161700,울산,배송완료
PB-260617-0015,2026-06-17,13:00,자사몰,리빙-문구,LP05,아트 엽서세트,2,18000,36000,경기,배송완료
PB-260617-0008,2026-06-17,13:47,자사몰,리빙-도자,LD03,도자 화병,1,145000,145000,부산,배송완료
PB-260617-0008,2026-06-17,13:47,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,부산,배송완료
PB-260617-0019,2026-06-17,13:52,자사몰,리빙-문구,LP07,아트 마그넷,1,8000,8000,경기,배송완료
DR-260617-0007,2026-06-17,14:02,오프라인-직영,리빙-텍스타일,LT01,Work1969 실크 스카프,1,430000,430000,서울,배송완료
DR-260617-0007,2026-06-17,14:02,오프라인-직영,리빙-도자,LD06,도자 컵받침 세트,1,32000,32000,서울,배송완료
SG-260617-0006,2026-06-17,14:06,신세계몰,리빙-도자,LD04,도자 접시 세트,1,161700,161700,경기,배송완료
MS-260617-0003,2026-06-17,14:42,무신사,리빙-도자,LD03,도자 화병,2,140600,281200,대구,배송완료
PB-260617-0004,2026-06-17,15:23,자사몰,리빙-문구,LP02,아트 포스터 (소),3,28000,84000,경기,배송완료
PB-260617-0006,2026-06-17,15:49,자사몰,리빙-텍스타일,LT05,린넨 앞치마,1,58000,58000,부산,배송완료
PB-260617-0007,2026-06-17,16:02,자사몰,리빙-문구,LP03,아트 노트,1,15000,15000,경기,배송완료
PB-260617-0005,2026-06-17,16:10,자사몰,리빙-글라스,LG01,세라믹 버블글라스,1,93000,93000,광주,교환완료
PB-260617-0001,2026-06-17,16:29,자사몰,리빙-도자,LD01,산딸기 티웨어 세트,1,370000,370000,서울,배송완료
MS-260617-0006,2026-06-17,16:30,무신사,리빙-도자,LD01,산딸기 티웨어 세트,1,358900,358900,서울,배송완료
MS-260617-0006,2026-06-17,16:30,무신사,리빙-문구,LP01,한지 엽서,1,6800,6800,서울,배송완료
DR-260617-0005,2026-06-17,16:41,오프라인-직영,리빙-도자,LD02,산딸기 머그,1,89000,89000,경기,배송완료
PB-260617-0024,2026-06-17,17:12,자사몰,리빙-글라스,LG01,세라믹 버블글라스,2,93000,186000,서울,배송완료
SG-260617-0007,2026-06-17,17:36,신세계몰,리빙-문구,LP07,아트 마그넷,2,7800,15600,경기,배송완료
MS-260617-0004,2026-06-17,18:04,무신사,리빙-텍스타일,LT04,코튼 에코백,2,36900,73800,서울,배송완료
MS-260617-0002,2026-06-17,18:25,무신사,리빙-도자,LD03,도자 화병,2,140600,281200,경기,반품완료
PB-260617-0022,2026-06-17,18:39,자사몰,리빙-도자,LD05,백자 다기 세트,2,280000,560000,대구,배송완료
PB-260617-0012,2026-06-17,18:41,자사몰,리빙-문구,LP03,아트 노트,2,15000,30000,인천,배송완료
PB-260617-0011,2026-06-17,19:23,자사몰,리빙-텍스타일,LT05,린넨 앞치마,1,58000,58000,기타,배송완료
PB-260617-0011,2026-06-17,19:23,자사몰,리빙-문구,LP05,아트 엽서세트,1,18000,18000,기타,배송완료
PB-260617-0011,2026-06-17,19:23,자사몰,리빙-글라스,LG03,버블 텀블러,1,68000,68000,기타,배송완료
DR-260617-0003,2026-06-17,19:42,오프라인-직영,리빙-도자,LD03,도자 화병,2,145000,290000,광주,배송완료
SG-260617-0008,2026-06-17,20:04,신세계몰,리빙-문구,LP05,아트 엽서세트,2,17600,35200,경기,배송완료
SG-260617-0008,2026-06-17,20:04,신세계몰,리빙-공예,LC01,유기 수저 세트,2,194000,388000,경기,배송완료
MS-260617-0011,2026-06-17,20:10,무신사,리빙-글라스,LG01,세라믹 버블글라스,2,90200,180400,서울,배송중
MS-260617-0011,2026-06-17,20:10,무신사,리빙-텍스타일,LT02,패턴 머플러,2,92200,184400,서울,배송중
MS-260617-0011,2026-06-17,20:10,무신사,리빙-문구,LP03,아트 노트,2,14600,29200,서울,배송중
MS-260617-0009,2026-06-17,21:00,무신사,리빙-도자,LD06,도자 컵받침 세트,1,31000,31000,서울,배송완료
DR-260617-0008,2026-06-17,21:02,오프라인-직영,리빙-공예,LC02,유기 반상기 세트,2,520000,1040000,경기,배송완료
PB-260617-0003,2026-06-17,21:22,자사몰,아트에디션,AE06,쿠사마 야요이 〈호박〉 실크스크린 (L),1,2400000,2400000,서울,배송완료
PB-260617-0021,2026-06-17,21:28,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,대구,배송완료
PB-260617-0021,2026-06-17,21:28,자사몰,아트에디션,AE02,김창열 〈물방울〉 판화 에디션 (대),1,1200000,1200000,대구,배송완료
PB-260617-0021,2026-06-17,21:28,자사몰,리빙-도자,LD06,도자 컵받침 세트,3,32000,96000,대구,배송완료
PB-260617-0009,2026-06-17,22:19,자사몰,아트에디션,AE02,김창열 〈물방울〉 판화 에디션 (대),1,1200000,1200000,경기,배송중
MS-260617-0007,2026-06-17,22:58,무신사,리빙-문구,LP06,책갈피 세트,2,11600,23200,경기,배송완료
MS-260617-0007,2026-06-17,22:58,무신사,리빙-글라스,LG04,버블 보울,1,82400,82400,경기,배송완료
DP-260617-0001,2026-06-17,23:15,오프라인-백화점,리빙-도자,LD05,백자 다기 세트,1,295000,295000,대구,배송완료
SG-260618-0003,2026-06-18,02:12,신세계몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,441000,441000,부산,배송완료
PB-260618-0003,2026-06-18,02:37,자사몰,리빙-도자,LD05,백자 다기 세트,1,280000,280000,경남,배송완료
DP-260618-0005,2026-06-18,02:57,오프라인-백화점,리빙-텍스타일,LT05,린넨 앞치마,2,61000,122000,서울,배송완료
DP-260618-0005,2026-06-18,02:57,오프라인-백화점,리빙-도자,LD05,백자 다기 세트,1,295000,295000,서울,배송완료
PB-260618-0080,2026-06-18,03:13,자사몰,리빙-글라스,LG03,버블 텀블러,2,68000,136000,대구,반품완료
MS-260618-0005,2026-06-18,03:37,무신사,리빙-문구,LP03,아트 노트,1,14600,14600,경기,배송완료
